Samplingpoint,Pollutant,Start,Value,Unit
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-04,120.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-05,40.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-06,29.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-07,56.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-08,83.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-09,79.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-10,19.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-11,22.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-12,42.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-13,54.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-14,78.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-15,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-16,93.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-17,87.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-18,40.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-19,26.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-20,23.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-21,29.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-22,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-23,30.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-24,18.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-25,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-26,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-27,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-02-28,23.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-01,45.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-02,46.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-03,43.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-04,58.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-05,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-06,9.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-07,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-08,20.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-09,37.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-10,40.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-11,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-12,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-13,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-14,20.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-15,30.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-16,40.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-17,65.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-18,46.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-19,35.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-20,50.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-21,48.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-22,59.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-23,51.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-24,28.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-25,37.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-26,20.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-27,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-28,35.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-29,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-30,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-03-31,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-01,36.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-02,28.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-03,24.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-04,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-05,17.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-06,22.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-07,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-08,33.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-09,40.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-10,34.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-11,5.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-12,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-13,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-14,9.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-15,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-16,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-17,28.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-18,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-19,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-20,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-21,17.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-22,20.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-23,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-24,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-25,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-26,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-27,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-28,20.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-29,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-04-30,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-01,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-02,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-03,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-04,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-05,20.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-06,18.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-07,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-08,29.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-09,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-10,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-11,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-12,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-13,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-14,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-15,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-16,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-17,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-18,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-19,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-20,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-21,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-22,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-23,9.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-24,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-25,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-26,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-27,9.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-28,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-29,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-30,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-05-31,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-01,4.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-02,5.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-03,5.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-04,6.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-05,9.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-06,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-07,6.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-08,6.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-09,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-10,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-11,9.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-12,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-13,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-14,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-15,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-16,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-17,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-18,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-19,19.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-20,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-21,21.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-22,32.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-23,17.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-24,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-25,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-26,20.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-27,22.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-28,22.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-29,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-06-30,18.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-01,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-02,8.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-03,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-04,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-05,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-06,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-07,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-08,7.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-09,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-10,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-11,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-12,16.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-13,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-14,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-15,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-16,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-17,10.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-18,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-19,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-20,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-21,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-22,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-23,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-24,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-25,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-26,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-27,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-28,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-29,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-30,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-07-31,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-01,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-02,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-03,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-04,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-05,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-06,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-07,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-08,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-09,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-10,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-11,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-12,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-13,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-14,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-15,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-16,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-17,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-18,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-19,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-20,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-21,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-22,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-23,43.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-24,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-25,15.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-26,12.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-27,21.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-28,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-29,27.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-09-30,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-01,29.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-02,25.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-03,23.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-04,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-05,11.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-06,29.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-07,41.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-08,31.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-09,32.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-10,41.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-11,52.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-12,57.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-13,86.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-14,40.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-15,25.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-16,48.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-17,14.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-18,38.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-19,54.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-20,22.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-21,29.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-22,39.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-23,34.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-24,34.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-25,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-26,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-27,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-28,49.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-29,27.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-30,23.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-10-31,28.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-01,31.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-02,5.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-03,7.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-04,34.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-05,43.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-06,47.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-07,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-08,71.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-09,50.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-10,61.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-11,73.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-12,44.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-13,92.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-14,125.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-15,95.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-16,101.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-17,89.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-18,67.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-19,52.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-20,34.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-21,36.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-22,19.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-23,40.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-24,37.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-25,33.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-26,47.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-27,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-28,19.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-29,22.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-11-30,34.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-01,51.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-02,52.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-03,37.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-04,29.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-05,24.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-06,19.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-07,22.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-08,13.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-09,7.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-10,21.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-11,36.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-12,49.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-13,60.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-14,88.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-15,93.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-16,73.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-17,49.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-18,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-19,0.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-20,27.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-21,50.0,
IT/SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,6001,2006-12-22,55.0,
