,Samplingpoint,Pollutant,Start,Value,Unit
2133,IT/SPO-IT0466A_00005_500,5,2003-12-05,43.0,ug.m-3
2134,IT/SPO-IT0466A_00005_500,5,2003-12-06,48.0,ug.m-3
2135,IT/SPO-IT0466A_00005_500,5,2003-12-07,24.0,ug.m-3
2136,IT/SPO-IT0466A_00005_500,5,2003-12-08,40.0,ug.m-3
2137,IT/SPO-IT0466A_00005_500,5,2003-12-09,140.0,ug.m-3
2138,IT/SPO-IT0466A_00005_500,5,2003-12-10,58.0,ug.m-3
2139,IT/SPO-IT0466A_00005_500,5,2003-12-11,82.0,ug.m-3
2140,IT/SPO-IT0466A_00005_500,5,2003-12-12,115.0,ug.m-3
2141,IT/SPO-IT0466A_00005_500,5,2003-12-13,147.0,ug.m-3
2142,IT/SPO-IT0466A_00005_500,5,2003-12-14,70.0,ug.m-3
2143,IT/SPO-IT0466A_00005_500,5,2003-12-15,15.0,ug.m-3
2144,IT/SPO-IT0466A_00005_500,5,2003-12-16,26.0,ug.m-3
2145,IT/SPO-IT0466A_00005_500,5,2003-12-17,91.0,ug.m-3
2146,IT/SPO-IT0466A_00005_500,5,2003-12-18,102.0,ug.m-3
2147,IT/SPO-IT0466A_00005_500,5,2003-12-19,120.0,ug.m-3
2148,IT/SPO-IT0466A_00005_500,5,2003-12-20,177.0,ug.m-3
2149,IT/SPO-IT0466A_00005_500,5,2003-12-21,98.0,ug.m-3
2150,IT/SPO-IT0466A_00005_500,5,2003-12-22,63.0,ug.m-3
2151,IT/SPO-IT0466A_00005_500,5,2003-12-23,26.0,ug.m-3
2152,IT/SPO-IT0466A_00005_500,5,2003-12-24,77.0,ug.m-3
2153,IT/SPO-IT0466A_00005_500,5,2003-12-25,75.0,ug.m-3
2154,IT/SPO-IT0466A_00005_500,5,2003-12-26,72.0,ug.m-3
2155,IT/SPO-IT0466A_00005_500,5,2003-12-27,93.0,ug.m-3
2156,IT/SPO-IT0466A_00005_500,5,2003-12-28,39.0,ug.m-3
2157,IT/SPO-IT0466A_00005_500,5,2003-12-29,24.0,ug.m-3
2158,IT/SPO-IT0466A_00005_500,5,2003-12-30,28.0,ug.m-3
2159,IT/SPO-IT0466A_00005_500,5,2003-12-31,46.0,ug.m-3
2160,IT/SPO-IT0466A_00005_500,5,2004-01-01,127.0,ug.m-3
2161,IT/SPO-IT0466A_00005_500,5,2004-01-02,15.0,ug.m-3
2162,IT/SPO-IT0466A_00005_500,5,2004-01-03,33.0,ug.m-3
2163,IT/SPO-IT0466A_00005_500,5,2004-01-04,43.0,ug.m-3
2164,IT/SPO-IT0466A_00005_500,5,2004-01-05,64.0,ug.m-3
2165,IT/SPO-IT0466A_00005_500,5,2004-01-06,89.0,ug.m-3
2166,IT/SPO-IT0466A_00005_500,5,2004-01-07,93.0,ug.m-3
2167,IT/SPO-IT0466A_00005_500,5,2004-01-08,131.0,ug.m-3
2168,IT/SPO-IT0466A_00005_500,5,2004-01-09,52.0,ug.m-3
2169,IT/SPO-IT0466A_00005_500,5,2004-01-10,58.0,ug.m-3
2170,IT/SPO-IT0466A_00005_500,5,2004-01-11,48.0,ug.m-3
2171,IT/SPO-IT0466A_00005_500,5,2004-01-12,75.0,ug.m-3
2172,IT/SPO-IT0466A_00005_500,5,2004-01-13,110.0,ug.m-3
2173,IT/SPO-IT0466A_00005_500,5,2004-01-14,110.0,ug.m-3
2174,IT/SPO-IT0466A_00005_500,5,2004-01-15,17.0,ug.m-3
2175,IT/SPO-IT0466A_00005_500,5,2004-01-16,81.0,ug.m-3
2176,IT/SPO-IT0466A_00005_500,5,2004-01-17,98.0,ug.m-3
2177,IT/SPO-IT0466A_00005_500,5,2004-01-18,28.0,ug.m-3
2178,IT/SPO-IT0466A_00005_500,5,2004-01-19,25.0,ug.m-3
2179,IT/SPO-IT0466A_00005_500,5,2004-01-20,47.0,ug.m-3
2180,IT/SPO-IT0466A_00005_500,5,2004-01-21,74.0,ug.m-3
2181,IT/SPO-IT0466A_00005_500,5,2004-01-22,94.0,ug.m-3
2182,IT/SPO-IT0466A_00005_500,5,2004-01-23,51.0,ug.m-3
2183,IT/SPO-IT0466A_00005_500,5,2004-01-24,68.0,ug.m-3
2184,IT/SPO-IT0466A_00005_500,5,2004-01-25,56.0,ug.m-3
2185,IT/SPO-IT0466A_00005_500,5,2004-01-26,108.0,ug.m-3
2186,IT/SPO-IT0466A_00005_500,5,2004-01-27,71.0,ug.m-3
2187,IT/SPO-IT0466A_00005_500,5,2004-01-28,113.0,ug.m-3
2188,IT/SPO-IT0466A_00005_500,5,2004-01-29,59.0,ug.m-3
2189,IT/SPO-IT0466A_00005_500,5,2004-01-30,41.0,ug.m-3
2190,IT/SPO-IT0466A_00005_500,5,2004-01-31,68.0,ug.m-3
2191,IT/SPO-IT0466A_00005_500,5,2004-02-01,62.0,ug.m-3
2192,IT/SPO-IT0466A_00005_500,5,2004-02-02,73.0,ug.m-3
2193,IT/SPO-IT0466A_00005_500,5,2004-02-03,122.0,ug.m-3
2194,IT/SPO-IT0466A_00005_500,5,2004-02-04,127.0,ug.m-3
2195,IT/SPO-IT0466A_00005_500,5,2004-02-05,66.0,ug.m-3
2196,IT/SPO-IT0466A_00005_500,5,2004-02-06,64.0,ug.m-3
2197,IT/SPO-IT0466A_00005_500,5,2004-02-07,79.0,ug.m-3
2198,IT/SPO-IT0466A_00005_500,5,2004-02-08,34.0,ug.m-3
2199,IT/SPO-IT0466A_00005_500,5,2004-02-09,48.0,ug.m-3
2200,IT/SPO-IT0466A_00005_500,5,2004-02-10,69.0,ug.m-3
2201,IT/SPO-IT0466A_00005_500,5,2004-02-11,64.0,ug.m-3
2202,IT/SPO-IT0466A_00005_500,5,2004-02-12,59.0,ug.m-3
2203,IT/SPO-IT0466A_00005_500,5,2004-02-13,53.0,ug.m-3
2204,IT/SPO-IT0466A_00005_500,5,2004-02-14,102.0,ug.m-3
2205,IT/SPO-IT0466A_00005_500,5,2004-02-15,116.0,ug.m-3
2206,IT/SPO-IT0466A_00005_500,5,2004-02-16,143.0,ug.m-3
2207,IT/SPO-IT0466A_00005_500,5,2004-02-17,88.0,ug.m-3
2208,IT/SPO-IT0466A_00005_500,5,2004-02-18,88.0,ug.m-3
2209,IT/SPO-IT0466A_00005_500,5,2004-02-19,6.0,ug.m-3
2210,IT/SPO-IT0466A_00005_500,5,2004-02-20,33.0,ug.m-3
2211,IT/SPO-IT0466A_00005_500,5,2004-02-21,23.0,ug.m-3
2212,IT/SPO-IT0466A_00005_500,5,2004-02-22,29.0,ug.m-3
2213,IT/SPO-IT0466A_00005_500,5,2004-02-23,36.0,ug.m-3
2214,IT/SPO-IT0466A_00005_500,5,2004-02-24,27.0,ug.m-3
2215,IT/SPO-IT0466A_00005_500,5,2004-02-25,46.0,ug.m-3
2216,IT/SPO-IT0466A_00005_500,5,2004-02-26,62.0,ug.m-3
2217,IT/SPO-IT0466A_00005_500,5,2004-02-27,83.0,ug.m-3
2218,IT/SPO-IT0466A_00005_500,5,2004-02-28,44.0,ug.m-3
2219,IT/SPO-IT0466A_00005_500,5,2004-02-29,34.0,ug.m-3
2220,IT/SPO-IT0466A_00005_500,5,2004-03-01,39.0,ug.m-3
2221,IT/SPO-IT0466A_00005_500,5,2004-03-02,74.0,ug.m-3
2222,IT/SPO-IT0466A_00005_500,5,2004-03-03,89.0,ug.m-3
2223,IT/SPO-IT0466A_00005_500,5,2004-03-04,94.0,ug.m-3
2224,IT/SPO-IT0466A_00005_500,5,2004-03-05,51.0,ug.m-3
2225,IT/SPO-IT0466A_00005_500,5,2004-03-06,18.0,ug.m-3
2226,IT/SPO-IT0466A_00005_500,5,2004-03-07,19.0,ug.m-3
2227,IT/SPO-IT0466A_00005_500,5,2004-03-08,38.0,ug.m-3
2228,IT/SPO-IT0466A_00005_500,5,2004-03-09,50.0,ug.m-3
2229,IT/SPO-IT0466A_00005_500,5,2004-03-10,33.0,ug.m-3
2230,IT/SPO-IT0466A_00005_500,5,2004-03-11,17.0,ug.m-3
2231,IT/SPO-IT0466A_00005_500,5,2004-03-12,38.0,ug.m-3
2232,IT/SPO-IT0466A_00005_500,5,2004-03-13,72.0,ug.m-3
2233,IT/SPO-IT0466A_00005_500,5,2004-03-14,60.0,ug.m-3
2234,IT/SPO-IT0466A_00005_500,5,2004-03-15,73.0,ug.m-3
2235,IT/SPO-IT0466A_00005_500,5,2004-03-16,115.0,ug.m-3
2236,IT/SPO-IT0466A_00005_500,5,2004-03-17,115.0,ug.m-3
2237,IT/SPO-IT0466A_00005_500,5,2004-03-18,105.0,ug.m-3
2238,IT/SPO-IT0466A_00005_500,5,2004-03-19,56.0,ug.m-3
2239,IT/SPO-IT0466A_00005_500,5,2004-03-20,34.0,ug.m-3
2240,IT/SPO-IT0466A_00005_500,5,2004-03-21,32.0,ug.m-3
2241,IT/SPO-IT0466A_00005_500,5,2004-03-22,27.0,ug.m-3
2242,IT/SPO-IT0466A_00005_500,5,2004-03-23,17.0,ug.m-3
2243,IT/SPO-IT0466A_00005_500,5,2004-03-24,23.0,ug.m-3
2244,IT/SPO-IT0466A_00005_500,5,2004-03-25,35.0,ug.m-3
2245,IT/SPO-IT0466A_00005_500,5,2004-03-26,26.0,ug.m-3
2246,IT/SPO-IT0466A_00005_500,5,2004-03-27,22.0,ug.m-3
2247,IT/SPO-IT0466A_00005_500,5,2004-03-28,36.0,ug.m-3
2248,IT/SPO-IT0466A_00005_500,5,2004-03-29,52.0,ug.m-3
2249,IT/SPO-IT0466A_00005_500,5,2004-03-30,71.0,ug.m-3
2250,IT/SPO-IT0466A_00005_500,5,2004-03-31,78.0,ug.m-3
2251,IT/SPO-IT0466A_00005_500,5,2004-04-01,91.0,ug.m-3
2252,IT/SPO-IT0466A_00005_500,5,2004-04-02,72.0,ug.m-3
2253,IT/SPO-IT0466A_00005_500,5,2004-04-03,26.0,ug.m-3
2254,IT/SPO-IT0466A_00005_500,5,2004-04-04,29.0,ug.m-3
2255,IT/SPO-IT0466A_00005_500,5,2004-04-05,31.0,ug.m-3
2256,IT/SPO-IT0466A_00005_500,5,2004-04-06,40.0,ug.m-3
2257,IT/SPO-IT0466A_00005_500,5,2004-04-07,36.0,ug.m-3
2258,IT/SPO-IT0466A_00005_500,5,2004-04-08,28.0,ug.m-3
2259,IT/SPO-IT0466A_00005_500,5,2004-04-09,13.0,ug.m-3
2260,IT/SPO-IT0466A_00005_500,5,2004-04-10,15.0,ug.m-3
2261,IT/SPO-IT0466A_00005_500,5,2004-04-11,21.0,ug.m-3
2262,IT/SPO-IT0466A_00005_500,5,2004-04-12,22.0,ug.m-3
2263,IT/SPO-IT0466A_00005_500,5,2004-04-13,26.0,ug.m-3
2264,IT/SPO-IT0466A_00005_500,5,2004-04-14,37.0,ug.m-3
2265,IT/SPO-IT0466A_00005_500,5,2004-04-15,39.0,ug.m-3
2266,IT/SPO-IT0466A_00005_500,5,2004-04-16,25.0,ug.m-3
2267,IT/SPO-IT0466A_00005_500,5,2004-04-17,19.0,ug.m-3
2268,IT/SPO-IT0466A_00005_500,5,2004-04-18,16.0,ug.m-3
2269,IT/SPO-IT0466A_00005_500,5,2004-04-19,16.0,ug.m-3
2270,IT/SPO-IT0466A_00005_500,5,2004-04-20,30.0,ug.m-3
2271,IT/SPO-IT0466A_00005_500,5,2004-04-21,46.0,ug.m-3
2272,IT/SPO-IT0466A_00005_500,5,2004-04-22,51.0,ug.m-3
2273,IT/SPO-IT0466A_00005_500,5,2004-04-23,52.0,ug.m-3
2274,IT/SPO-IT0466A_00005_500,5,2004-04-24,40.0,ug.m-3
2275,IT/SPO-IT0466A_00005_500,5,2004-04-25,13.0,ug.m-3
2276,IT/SPO-IT0466A_00005_500,5,2004-04-26,30.0,ug.m-3
2277,IT/SPO-IT0466A_00005_500,5,2004-04-27,52.0,ug.m-3
2278,IT/SPO-IT0466A_00005_500,5,2004-04-28,46.0,ug.m-3
2279,IT/SPO-IT0466A_00005_500,5,2004-04-29,45.0,ug.m-3
2280,IT/SPO-IT0466A_00005_500,5,2004-04-30,19.0,ug.m-3
2281,IT/SPO-IT0466A_00005_500,5,2004-05-01,16.0,ug.m-3
2282,IT/SPO-IT0466A_00005_500,5,2004-05-02,24.0,ug.m-3
2283,IT/SPO-IT0466A_00005_500,5,2004-05-03,25.0,ug.m-3
2284,IT/SPO-IT0466A_00005_500,5,2004-05-04,13.0,ug.m-3
2285,IT/SPO-IT0466A_00005_500,5,2004-05-05,15.0,ug.m-3
2286,IT/SPO-IT0466A_00005_500,5,2004-05-06,22.0,ug.m-3
2287,IT/SPO-IT0466A_00005_500,5,2004-05-07,27.0,ug.m-3
2288,IT/SPO-IT0466A_00005_500,5,2004-05-08,25.0,ug.m-3
2289,IT/SPO-IT0466A_00005_500,5,2004-05-09,21.0,ug.m-3
2290,IT/SPO-IT0466A_00005_500,5,2004-05-10,33.0,ug.m-3
2291,IT/SPO-IT0466A_00005_500,5,2004-05-11,32.0,ug.m-3
2292,IT/SPO-IT0466A_00005_500,5,2004-05-12,32.0,ug.m-3
2293,IT/SPO-IT0466A_00005_500,5,2004-05-13,29.0,ug.m-3
2294,IT/SPO-IT0466A_00005_500,5,2004-05-14,41.0,ug.m-3
2295,IT/SPO-IT0466A_00005_500,5,2004-05-15,27.0,ug.m-3
2296,IT/SPO-IT0466A_00005_500,5,2004-05-16,39.0,ug.m-3
2297,IT/SPO-IT0466A_00005_500,5,2004-05-17,27.0,ug.m-3
2298,IT/SPO-IT0466A_00005_500,5,2004-05-18,42.0,ug.m-3
2299,IT/SPO-IT0466A_00005_500,5,2004-05-19,48.0,ug.m-3
2300,IT/SPO-IT0466A_00005_500,5,2004-05-20,37.0,ug.m-3
2301,IT/SPO-IT0466A_00005_500,5,2004-05-21,31.0,ug.m-3
2302,IT/SPO-IT0466A_00005_500,5,2004-05-22,27.0,ug.m-3
2303,IT/SPO-IT0466A_00005_500,5,2004-05-23,11.0,ug.m-3
2304,IT/SPO-IT0466A_00005_500,5,2004-05-24,22.0,ug.m-3
2305,IT/SPO-IT0466A_00005_500,5,2004-05-25,33.0,ug.m-3
2306,IT/SPO-IT0466A_00005_500,5,2004-05-26,38.0,ug.m-3
2307,IT/SPO-IT0466A_00005_500,5,2004-05-27,36.0,ug.m-3
2308,IT/SPO-IT0466A_00005_500,5,2004-05-28,31.0,ug.m-3
2309,IT/SPO-IT0466A_00005_500,5,2004-05-29,26.0,ug.m-3
2310,IT/SPO-IT0466A_00005_500,5,2004-05-30,27.0,ug.m-3
2311,IT/SPO-IT0466A_00005_500,5,2004-05-31,42.0,ug.m-3
2312,IT/SPO-IT0466A_00005_500,5,2004-06-01,38.0,ug.m-3
2313,IT/SPO-IT0466A_00005_500,5,2004-06-02,26.0,ug.m-3
2314,IT/SPO-IT0466A_00005_500,5,2004-06-03,28.0,ug.m-3
2315,IT/SPO-IT0466A_00005_500,5,2004-06-04,32.0,ug.m-3
2316,IT/SPO-IT0466A_00005_500,5,2004-06-05,21.0,ug.m-3
2317,IT/SPO-IT0466A_00005_500,5,2004-06-06,11.0,ug.m-3
2318,IT/SPO-IT0466A_00005_500,5,2004-06-07,31.0,ug.m-3
2319,IT/SPO-IT0466A_00005_500,5,2004-06-08,45.0,ug.m-3
2320,IT/SPO-IT0466A_00005_500,5,2004-06-09,46.0,ug.m-3
2321,IT/SPO-IT0466A_00005_500,5,2004-06-10,30.0,ug.m-3
2322,IT/SPO-IT0466A_00005_500,5,2004-06-11,34.0,ug.m-3
2323,IT/SPO-IT0466A_00005_500,5,2004-06-12,31.0,ug.m-3
2324,IT/SPO-IT0466A_00005_500,5,2004-06-13,14.0,ug.m-3
2325,IT/SPO-IT0466A_00005_500,5,2004-06-14,26.0,ug.m-3
2326,IT/SPO-IT0466A_00005_500,5,2004-06-15,30.0,ug.m-3
2327,IT/SPO-IT0466A_00005_500,5,2004-06-16,25.0,ug.m-3
2328,IT/SPO-IT0466A_00005_500,5,2004-06-17,44.0,ug.m-3
2329,IT/SPO-IT0466A_00005_500,5,2004-06-18,40.0,ug.m-3
2330,IT/SPO-IT0466A_00005_500,5,2004-06-19,37.0,ug.m-3
2331,IT/SPO-IT0466A_00005_500,5,2004-06-20,16.0,ug.m-3
2332,IT/SPO-IT0466A_00005_500,5,2004-06-21,25.0,ug.m-3
2333,IT/SPO-IT0466A_00005_500,5,2004-06-22,30.0,ug.m-3
2334,IT/SPO-IT0466A_00005_500,5,2004-06-23,30.0,ug.m-3
2335,IT/SPO-IT0466A_00005_500,5,2004-06-24,42.0,ug.m-3
2336,IT/SPO-IT0466A_00005_500,5,2004-06-25,39.0,ug.m-3
2337,IT/SPO-IT0466A_00005_500,5,2004-06-26,21.0,ug.m-3
2338,IT/SPO-IT0466A_00005_500,5,2004-06-27,32.0,ug.m-3
2339,IT/SPO-IT0466A_00005_500,5,2004-06-28,47.0,ug.m-3
2340,IT/SPO-IT0466A_00005_500,5,2004-06-29,42.0,ug.m-3
2341,IT/SPO-IT0466A_00005_500,5,2004-06-30,25.0,ug.m-3
2342,IT/SPO-IT0466A_00005_500,5,2004-07-01,47.0,ug.m-3
2343,IT/SPO-IT0466A_00005_500,5,2004-07-02,42.0,ug.m-3
2344,IT/SPO-IT0466A_00005_500,5,2004-07-03,34.0,ug.m-3
2345,IT/SPO-IT0466A_00005_500,5,2004-07-04,35.0,ug.m-3
2346,IT/SPO-IT0466A_00005_500,5,2004-07-05,50.0,ug.m-3
2347,IT/SPO-IT0466A_00005_500,5,2004-07-06,43.0,ug.m-3
2348,IT/SPO-IT0466A_00005_500,5,2004-07-07,51.0,ug.m-3
2349,IT/SPO-IT0466A_00005_500,5,2004-07-08,38.0,ug.m-3
2350,IT/SPO-IT0466A_00005_500,5,2004-07-09,24.0,ug.m-3
2351,IT/SPO-IT0466A_00005_500,5,2004-07-10,29.0,ug.m-3
2352,IT/SPO-IT0466A_00005_500,5,2004-07-11,23.0,ug.m-3
2353,IT/SPO-IT0466A_00005_500,5,2004-07-12,20.0,ug.m-3
2354,IT/SPO-IT0466A_00005_500,5,2004-07-13,33.0,ug.m-3
2355,IT/SPO-IT0466A_00005_500,5,2004-07-14,27.0,ug.m-3
2356,IT/SPO-IT0466A_00005_500,5,2004-07-15,37.0,ug.m-3
2357,IT/SPO-IT0466A_00005_500,5,2004-07-16,51.0,ug.m-3
2358,IT/SPO-IT0466A_00005_500,5,2004-07-17,35.0,ug.m-3
2359,IT/SPO-IT0466A_00005_500,5,2004-07-18,38.0,ug.m-3
2360,IT/SPO-IT0466A_00005_500,5,2004-07-19,44.0,ug.m-3
2361,IT/SPO-IT0466A_00005_500,5,2004-07-20,53.0,ug.m-3
2362,IT/SPO-IT0466A_00005_500,5,2004-07-21,51.0,ug.m-3
2363,IT/SPO-IT0466A_00005_500,5,2004-07-22,59.0,ug.m-3
2364,IT/SPO-IT0466A_00005_500,5,2004-07-23,62.0,ug.m-3
2365,IT/SPO-IT0466A_00005_500,5,2004-07-24,34.0,ug.m-3
2366,IT/SPO-IT0466A_00005_500,5,2004-07-25,23.0,ug.m-3
2367,IT/SPO-IT0466A_00005_500,5,2004-07-26,26.0,ug.m-3
2368,IT/SPO-IT0466A_00005_500,5,2004-07-27,24.0,ug.m-3
2369,IT/SPO-IT0466A_00005_500,5,2004-07-28,23.0,ug.m-3
2370,IT/SPO-IT0466A_00005_500,5,2004-07-29,30.0,ug.m-3
2371,IT/SPO-IT0466A_00005_500,5,2004-07-30,45.0,ug.m-3
2372,IT/SPO-IT0466A_00005_500,5,2004-07-31,41.0,ug.m-3
2373,IT/SPO-IT0466A_00005_500,5,2004-08-01,40.0,ug.m-3
2374,IT/SPO-IT0466A_00005_500,5,2004-08-02,46.0,ug.m-3
2375,IT/SPO-IT0466A_00005_500,5,2004-08-03,46.0,ug.m-3
2376,IT/SPO-IT0466A_00005_500,5,2004-08-04,38.0,ug.m-3
2377,IT/SPO-IT0466A_00005_500,5,2004-08-05,25.0,ug.m-3
2378,IT/SPO-IT0466A_00005_500,5,2004-08-06,33.0,ug.m-3
2379,IT/SPO-IT0466A_00005_500,5,2004-08-07,28.0,ug.m-3
2380,IT/SPO-IT0466A_00005_500,5,2004-08-08,21.0,ug.m-3
2381,IT/SPO-IT0466A_00005_500,5,2004-08-09,29.0,ug.m-3
2382,IT/SPO-IT0466A_00005_500,5,2004-08-10,40.0,ug.m-3
2383,IT/SPO-IT0466A_00005_500,5,2004-08-11,32.0,ug.m-3
2384,IT/SPO-IT0466A_00005_500,5,2004-08-12,35.0,ug.m-3
2385,IT/SPO-IT0466A_00005_500,5,2004-08-13,20.0,ug.m-3
2386,IT/SPO-IT0466A_00005_500,5,2004-08-14,14.0,ug.m-3
2387,IT/SPO-IT0466A_00005_500,5,2004-08-15,16.0,ug.m-3
2388,IT/SPO-IT0466A_00005_500,5,2004-08-16,18.0,ug.m-3
2389,IT/SPO-IT0466A_00005_500,5,2004-08-17,28.0,ug.m-3
2390,IT/SPO-IT0466A_00005_500,5,2004-08-18,28.0,ug.m-3
2391,IT/SPO-IT0466A_00005_500,5,2004-08-19,34.0,ug.m-3
2392,IT/SPO-IT0466A_00005_500,5,2004-08-20,28.0,ug.m-3
2393,IT/SPO-IT0466A_00005_500,5,2004-08-21,13.0,ug.m-3
2394,IT/SPO-IT0466A_00005_500,5,2004-08-22,14.0,ug.m-3
2395,IT/SPO-IT0466A_00005_500,5,2004-08-23,22.0,ug.m-3
2396,IT/SPO-IT0466A_00005_500,5,2004-08-24,32.0,ug.m-3
2397,IT/SPO-IT0466A_00005_500,5,2004-08-25,27.0,ug.m-3
2398,IT/SPO-IT0466A_00005_500,5,2004-08-26,13.0,ug.m-3
2399,IT/SPO-IT0466A_00005_500,5,2004-08-27,24.0,ug.m-3
2400,IT/SPO-IT0466A_00005_500,5,2004-08-28,29.0,ug.m-3
2401,IT/SPO-IT0466A_00005_500,5,2004-08-29,25.0,ug.m-3
2402,IT/SPO-IT0466A_00005_500,5,2004-08-30,29.0,ug.m-3
2403,IT/SPO-IT0466A_00005_500,5,2004-08-31,30.0,ug.m-3
2404,IT/SPO-IT0466A_00005_500,5,2004-09-01,32.0,ug.m-3
2405,IT/SPO-IT0466A_00005_500,5,2004-09-02,50.0,ug.m-3
2406,IT/SPO-IT0466A_00005_500,5,2004-09-03,57.0,ug.m-3
2407,IT/SPO-IT0466A_00005_500,5,2004-09-04,55.0,ug.m-3
2408,IT/SPO-IT0466A_00005_500,5,2004-09-05,24.0,ug.m-3
2409,IT/SPO-IT0466A_00005_500,5,2004-09-06,40.0,ug.m-3
2410,IT/SPO-IT0466A_00005_500,5,2004-09-07,49.0,ug.m-3
2411,IT/SPO-IT0466A_00005_500,5,2004-09-08,65.0,ug.m-3
2412,IT/SPO-IT0466A_00005_500,5,2004-09-09,65.0,ug.m-3
2413,IT/SPO-IT0466A_00005_500,5,2004-09-10,50.0,ug.m-3
2414,IT/SPO-IT0466A_00005_500,5,2004-09-11,52.0,ug.m-3
2415,IT/SPO-IT0466A_00005_500,5,2004-09-12,42.0,ug.m-3
2416,IT/SPO-IT0466A_00005_500,5,2004-09-13,45.0,ug.m-3
2417,IT/SPO-IT0466A_00005_500,5,2004-09-14,44.0,ug.m-3
2418,IT/SPO-IT0466A_00005_500,5,2004-09-15,33.0,ug.m-3
2419,IT/SPO-IT0466A_00005_500,5,2004-09-16,21.0,ug.m-3
2420,IT/SPO-IT0466A_00005_500,5,2004-09-17,36.0,ug.m-3
2421,IT/SPO-IT0466A_00005_500,5,2004-09-18,50.0,ug.m-3
2422,IT/SPO-IT0466A_00005_500,5,2004-09-19,47.0,ug.m-3
2423,IT/SPO-IT0466A_00005_500,5,2004-09-20,54.0,ug.m-3
2424,IT/SPO-IT0466A_00005_500,5,2004-09-21,49.0,ug.m-3
2425,IT/SPO-IT0466A_00005_500,5,2004-09-22,50.0,ug.m-3
2426,IT/SPO-IT0466A_00005_500,5,2004-09-23,40.0,ug.m-3
2427,IT/SPO-IT0466A_00005_500,5,2004-09-24,34.0,ug.m-3
2428,IT/SPO-IT0466A_00005_500,5,2004-09-25,19.0,ug.m-3
2429,IT/SPO-IT0466A_00005_500,5,2004-09-26,27.0,ug.m-3
2430,IT/SPO-IT0466A_00005_500,5,2004-09-27,41.0,ug.m-3
2431,IT/SPO-IT0466A_00005_500,5,2004-09-28,54.0,ug.m-3
2432,IT/SPO-IT0466A_00005_500,5,2004-09-29,63.0,ug.m-3
2433,IT/SPO-IT0466A_00005_500,5,2004-09-30,59.0,ug.m-3
2434,IT/SPO-IT0466A_00005_500,5,2004-10-01,56.0,ug.m-3
2435,IT/SPO-IT0466A_00005_500,5,2004-10-02,52.0,ug.m-3
2436,IT/SPO-IT0466A_00005_500,5,2004-10-03,65.0,ug.m-3
2437,IT/SPO-IT0466A_00005_500,5,2004-10-04,79.0,ug.m-3
2438,IT/SPO-IT0466A_00005_500,5,2004-10-05,105.0,ug.m-3
2439,IT/SPO-IT0466A_00005_500,5,2004-10-06,87.0,ug.m-3
2440,IT/SPO-IT0466A_00005_500,5,2004-10-07,92.0,ug.m-3
2441,IT/SPO-IT0466A_00005_500,5,2004-10-08,73.0,ug.m-3
2442,IT/SPO-IT0466A_00005_500,5,2004-10-09,83.0,ug.m-3
2443,IT/SPO-IT0466A_00005_500,5,2004-10-10,42.0,ug.m-3
2444,IT/SPO-IT0466A_00005_500,5,2004-10-11,35.0,ug.m-3
2445,IT/SPO-IT0466A_00005_500,5,2004-10-12,31.0,ug.m-3
2446,IT/SPO-IT0466A_00005_500,5,2004-10-13,37.0,ug.m-3
2447,IT/SPO-IT0466A_00005_500,5,2004-10-14,54.0,ug.m-3
2448,IT/SPO-IT0466A_00005_500,5,2004-10-15,41.0,ug.m-3
2449,IT/SPO-IT0466A_00005_500,5,2004-10-16,37.0,ug.m-3
2450,IT/SPO-IT0466A_00005_500,5,2004-10-17,37.0,ug.m-3
2451,IT/SPO-IT0466A_00005_500,5,2004-10-18,60.0,ug.m-3
2452,IT/SPO-IT0466A_00005_500,5,2004-10-19,49.0,ug.m-3
2453,IT/SPO-IT0466A_00005_500,5,2004-10-20,40.0,ug.m-3
2454,IT/SPO-IT0466A_00005_500,5,2004-10-21,60.0,ug.m-3
2455,IT/SPO-IT0466A_00005_500,5,2004-10-22,67.0,ug.m-3
2456,IT/SPO-IT0466A_00005_500,5,2004-10-23,84.0,ug.m-3
2457,IT/SPO-IT0466A_00005_500,5,2004-10-24,82.0,ug.m-3
2458,IT/SPO-IT0466A_00005_500,5,2004-10-25,69.0,ug.m-3
2459,IT/SPO-IT0466A_00005_500,5,2004-10-26,35.0,ug.m-3
2460,IT/SPO-IT0466A_00005_500,5,2004-10-27,29.0,ug.m-3
2461,IT/SPO-IT0466A_00005_500,5,2004-10-28,32.0,ug.m-3
2462,IT/SPO-IT0466A_00005_500,5,2004-10-29,26.0,ug.m-3
2463,IT/SPO-IT0466A_00005_500,5,2004-10-30,35.0,ug.m-3
2464,IT/SPO-IT0466A_00005_500,5,2004-10-31,24.0,ug.m-3
2465,IT/SPO-IT0466A_00005_500,5,2004-11-01,31.0,ug.m-3
2466,IT/SPO-IT0466A_00005_500,5,2004-11-02,49.0,ug.m-3
2467,IT/SPO-IT0466A_00005_500,5,2004-11-03,79.0,ug.m-3
2468,IT/SPO-IT0466A_00005_500,5,2004-11-04,0.0,ug.m-3
2469,IT/SPO-IT0466A_00005_500,5,2004-11-05,0.0,ug.m-3
2470,IT/SPO-IT0466A_00005_500,5,2004-11-06,0.0,ug.m-3
2471,IT/SPO-IT0466A_00005_500,5,2004-11-07,0.0,ug.m-3
2472,IT/SPO-IT0466A_00005_500,5,2004-11-08,0.0,ug.m-3
